SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE
XPO5,SEC16A,-0.10497535700732487,0.0011799941501896966
XPO5,SEC61A1,-0.19601698785880575,1.065184276388386e-09
XPO5,SEC61G,-0.17340728301744301,7.276538653045786e-08
XPO5,SEC63,0.09110248687247752,0.004906944190054325
XPO5,SEL1L3,0.15793256226355226,9.716567663164261e-07
XPO5,SELENOH,0.1256740501910117,0.00010109888825342185
XPO5,SELENOI,0.10556949782212048,0.0011057691432944598
XPO5,SELENON,0.11185279198066754,0.0005452480166846909
XPO5,SELENOO,0.09037369314315857,0.005262942303203119
XPO5,SELENOS,0.12771431655259405,7.76381800995923e-05
XPO5,SELENOT,0.14291418598679506,9.577778744751906e-06
XPO5,SEMA4A,-0.09202919272839409,0.004485731268133715
XPO5,SEMA4C,-0.1155004005255616,0.00035564537090175086
XPO5,SENP6,-0.08748850144835005,0.006912139492497509
XPO5,SEPSECS,0.14935257857280937,3.689902598445375e-06
XPO5,SEPTIN1,0.12096953020736646,0.0001830726240049536
XPO5,SEPTIN11,0.1021676504093012,0.0015970074204642807
XPO5,SEPTIN12,0.08700766215082344,0.007228147610945652
XPO5,SEPTIN8,0.12384538621233637,0.0001276630920299672
XPO5,SERBP1,0.10522113923523675,0.0011487484715151503
XPO5,SERHL2,0.17953844855277856,2.4375824914347452e-08
XPO5,SERINC1,0.11551918780360511,0.00035485207962339654
XPO5,SERINC4,0.1357673645285631,2.6339443835550384e-05
XPO5,SERPINA6,0.08997275984365469,0.00546856970462176
XPO5,SERTAD1,0.11188771020122398,0.0005430541502305566
XPO5,SERTAD2,0.08963432870078022,0.005647746560240613
XPO5,SERTAD4,0.09954907232074255,0.0021040191382775317
XPO5,SET,-0.1256141913206369,0.00010187901484340232
XPO5,SETD1B,0.11375606427120072,0.00043695398863943986
XPO5,SETD4,0.15021775071392537,3.2359902855387767e-06
XPO5,SETD9,0.1699400182418583,1.3280047754293876e-07
XPO5,SETDB1,0.1545125093297296,1.6683506970497562e-06
XPO5,SF1,-0.20416087160415408,2.042795255687052e-10
XPO5,SF3A1,-0.12205958090059042,0.0001598387021360069
XPO5,SF3B3,-0.1310791434615601,4.979609737144854e-05
XPO5,SF3B6,-0.16723426316247184,2.10588643784506e-07
XPO5,SFI1,0.1559652613491142,1.3279296851869222e-06
XPO5,SFN,0.1344210127909819,3.1693838291752295e-05
XPO5,SFRP2,0.10695265449414304,0.0009493605282333756
XPO5,SFRP5,0.08857659633238554,0.006242337906907026
XPO5,SFSWAP,-0.1436594743475053,8.594310617390405e-06
XPO5,SFT2D2,0.09767735373650684,0.00255253487450549
XPO5,SFTPA1,-0.1302232093809978,5.580907435346905e-05
XPO5,SFTPB,0.1569129692725667,1.142958157912833e-06
XPO5,SFXN1,0.10171936044109238,0.0016749426519675353
XPO5,SFXN4,0.12514721012545701,0.00010816276279635111
XPO5,SGF29,0.12498450201096835,0.00011043666662219492
XPO5,SGO1,-0.15131380599499988,2.7373352092928512e-06
XPO5,SGPL1,0.09194054293009983,0.004524561241025883
XPO5,SGTA,0.10040928242500835,0.0019231560880782976
XPO5,SH2B1,0.10686500747745221,0.000958629912150432
XPO5,SH2D2A,0.09344331519475975,0.0039057596469703887
XPO5,SH3BP5L,0.09454359790828501,0.0035025049988488526
XPO5,SH3GL1,0.1898549852287996,3.5487617793929865e-09
XPO5,SH3YL1,0.09511583804999313,0.003308084252443589
XPO5,SHARPIN,0.09052624219149498,0.00518655382960344
XPO5,SHF,0.1306974736466725,5.239739476110683e-05
XPO5,SHISA4,0.10038737285886594,0.0019275799825357836
XPO5,SHISA7,0.09275674378980106,0.004178266767718529
XPO5,SHISAL2A,-0.08666287775418324,0.007462646112727195
XPO5,SHISAL2B,0.08845305198669225,0.006315335430309528
XPO5,SHLD2,-0.13277816080650434,3.962939151957317e-05
XPO5,SHPK,0.10243923434594596,0.0015514282833301518
XPO5,SHQ1,0.16205020081950827,4.99074982798876e-07
XPO5,SHROOM3,0.08684812291150577,0.007335821817926972
XPO5,SIAH2,0.10999450607779834,0.0006746308876970851
XPO5,SIGLEC11,0.1511558258051342,2.804369519631073e-06
XPO5,SIGMAR1,0.09034033016803455,0.005279783340487665
XPO5,SIMC1,0.16638364422697824,2.430656604340584e-07
XPO5,SIPA1L2,0.10851148091774061,0.0007977470662004717
XPO5,SKA3,-0.18171633613899404,1.6377201593498198e-08
XPO5,SKIL,0.15184302412993225,2.5237833306187586e-06
XPO5,SKIV2L,0.08842119653337237,0.0063342815430603785
XPO5,SKP1,-0.24203737004275513,3.704275370282146e-14
XPO5,SLC12A5,-0.08349255445787646,0.009959355798163653
XPO5,SLC12A6,0.0867223445257893,0.007421721068210459
XPO5,SLC14A1,0.13229155150984878,4.231996646507636e-05
XPO5,SLC16A13,0.11042708483943385,0.0006421917393625975
XPO5,SLC16A7,-0.09268771493820274,0.004206596452148495
XPO5,SLC17A2,0.10580323713489681,0.001077768722082921
XPO5,SLC17A3,0.1167962739923486,0.0003046401303995791
XPO5,SLC17A4,0.13317390104965388,3.7561598300364576e-05
XPO5,SLC17A8,-0.15852033462085222,8.844183557190159e-07
XPO5,SLC19A1,0.11304410075484445,0.0004748733119491424
XPO5,SLC19A2,0.08423411981339195,0.009316695581621206
XPO5,SLC20A1,0.08772251904405266,0.006762872703498775
XPO5,SLC22A23,0.10986442903364019,0.0006846788683008794
XPO5,SLC22A25,-0.14994334661413128,3.3738262105117894e-06
XPO5,SLC22A5,0.15248347043962102,2.2866622697477174e-06
XPO5,SLC22A6,-0.08433731303566086,0.00923025741051565
XPO5,SLC22A7,0.1562281031484747,1.273931895060582e-06
XPO5,SLC23A2,-0.09691451327054415,0.002759162436949626
XPO5,SLC24A1,-0.11185076723485783,0.0005453754813569853
XPO5,SLC25A1,0.17691962348814794,3.907184122513182e-08
XPO5,SLC25A11,0.09768546782005326,0.0025504150858888237
XPO5,SLC25A22,0.24010662990299236,5.969645038610116e-14
XPO5,SLC25A26,0.20630675853967936,1.3067524728679022e-10
XPO5,SLC25A27,0.08662494955454653,0.00748885373327275
XPO5,SLC25A3,0.15940760150260821,7.668371284529854e-07
XPO5,SLC25A34,0.11110563415601224,0.0005942125960591381
XPO5,SLC25A36,0.10186928772072357,0.001648497249820618
XPO5,SLC25A38,0.10513259162257375,0.0011599162433243932
XPO5,SLC25A41,0.0861584158742646,0.007818026216083768
XPO5,SLC25A42,0.10438682035781632,0.0012580265656393598
XPO5,SLC25A5,-0.09764299363845276,0.0025615292258028477
XPO5,SLC25A51,0.10895653023106563,0.0007587725156526967
XPO5,SLC25A6,0.08827053036860981,0.006424584458259234
XPO5,SLC26A10,-0.09931013973840018,0.002156949578040084
XPO5,SLC26A11,-0.0923612000645083,0.004342971147836326
XPO5,SLC26A4,-0.09793549993606676,0.0024858774175095864
XPO5,SLC26A7,-0.08509699031224906,0.00861561428775225
XPO5,SLC27A2,0.0887041996402734,0.0061677391457895265
XPO5,SLC27A5,0.14576689788182978,6.307944193252588e-06
XPO5,SLC2A6,0.11801072403531675,0.00026312399348526783
XPO5,SLC30A4,0.09495554717812942,0.003361529584186544
XPO5,SLC30A9,0.12533368858325958,0.00010561091838416994
XPO5,SLC35A1,0.09304086127684508,0.004063474434501842
XPO5,SLC35A2,0.09429917919871558,0.0035886668649031607
XPO5,SLC35A4,0.10888724122382383,0.0007647220600659347
XPO5,SLC35B2,0.17760241509469002,3.457265152973303e-08
XPO5,SLC35B3,0.09991028380696175,0.0020262554295296478
XPO5,SLC35D1,0.09053048649269914,0.005184442884314638
XPO5,SLC35E1,0.08845229450248773,0.006315785354283187
XPO5,SLC35E4,0.0944035491495054,0.00355164183838898
XPO5,SLC35F2,0.09140443270206618,0.004765933809503964
XPO5,SLC35G3,-0.10217035407638167,0.0015965476698501762
XPO5,SLC35G5,-0.09727814646068271,0.0026588351646376495
XPO5,SLC35G6,-0.15766461870269777,1.0141164620721725e-06
XPO5,SLC36A3,0.14445176433200826,7.654775001176424e-06
XPO5,SLC38A10,0.08750172762186993,0.006903625114406875
XPO5,SLC38A2,0.1262703809359865,9.362849056997458e-05
XPO5,SLC38A5,0.08987587243488715,0.005519334433826439
XPO5,SLC39A11,-0.09237816717310948,0.004335787133631784
XPO5,SLC39A9,0.09779739640972761,0.0025213375233199436
XPO5,SLC47A2,0.08774077855976735,0.006751348527993838
XPO5,SLC49A3,0.1265684647734267,9.009244686265669e-05
XPO5,SLC4A1AP,0.11270733048907657,0.0004938578794923187
XPO5,SLC51A,0.10091219332819551,0.0018241348837300618
XPO5,SLC52A2,0.10312249248363678,0.0014419975925477509
XPO5,SLC5A3,0.11329603656900104,0.0004611179214629666
XPO5,SLC7A10,-0.0955923000614456,0.0031537494446716523
XPO5,SLC7A4,-0.08654736278430834,0.00754272147214035
XPO5,SLC7A5,0.20515560631716276,1.6616664788169938e-10
XPO5,SLF2,0.11715417908906207,0.00029180885590810693
XPO5,SLFNL1,0.12604949409059063,9.633275739045207e-05
XPO5,SLPI,-0.13651727269143274,2.3741791446344414e-05
XPO5,SLTM,0.13309306411325184,3.797548747007563e-05
XPO5,SMAD7,0.10495325820942107,0.001182841591157192
XPO5,SMARCA4,0.10372358261418817,0.001351648030357621
XPO5,SMARCD1,0.15761790832965927,1.0216986610214098e-06
XPO5,SMARCD2,0.10304979471100768,0.0014532936435703138
XPO5,SMC1A,-0.08805935720173093,0.006553099108806838
XPO5,SMC3,-0.09219979906684155,0.004411850313401863
XPO5,SMC4,0.08547859884761506,0.008320864943471732
XPO5,SMC5,0.09996258739650131,0.0020152160590083752
XPO5,SMCHD1,0.13519352555708683,2.8507135044471567e-05
XPO5,SMG1,-0.18203120009325977,1.545591519213267e-08
XPO5,SMG5,-0.09154499743357784,0.004701546965051372
XPO5,SMG7,0.16073382763381125,6.186771328068311e-07
XPO5,SMG8,0.13422557430692783,3.2552046298846724e-05
XPO5,SMIM1,0.11090890263370426,0.0006077685819488995
XPO5,SMIM13,0.10726380011978537,0.0009171196852831443
XPO5,SMIM22,0.13710383830470138,2.18815633414863e-05
XPO5,SMIM29,0.1659492972668241,2.6146174742514013e-07
XPO5,SMIM6,-0.10422594705568608,0.001280169287728791
XPO5,SMIM7,0.10508938889134409,0.0011654013291656333
XPO5,SMLR1,-0.09008178917480814,0.005411946655523797
XPO5,SMOX,-0.10483518378696684,0.001198163244033498
XPO5,SMPD1,0.11067822704025385,0.000624029327721359
XPO5,SMPD2,0.09342163483317308,0.003914112251198425
XPO5,SMPD4,0.0884335621130235,0.006326921026294486
XPO5,SMR3A,-0.2214652407865266,4.839553160978589e-12
XPO5,SMR3B,-0.1391313320252662,1.6462059076370256e-05
XPO5,SMTN,0.08685299294964469,0.007332513849488927
XPO5,SMU1,-0.23821878276942676,9.480755366834281e-14
XPO5,SMYD4,0.1016464929975531,0.0016879358270781863
XPO5,SNAI2,0.10266524153704173,0.0015144132913785591
XPO5,SNAI3,0.0896893313088929,0.005618271143672222
XPO5,SNAP29,0.12947604704123755,6.161324944865488e-05
XPO5,SNAPC1,0.13272294623972702,3.9926327700892725e-05
XPO5,SNAPC2,0.12777962905315424,7.697968185293805e-05
XPO5,SNAPC3,0.12363933197653797,0.0001310375291038596
XPO5,SNAPC4,-0.09763979667327517,0.002562367556621694
XPO5,SNAPC5,0.23081729715725835,5.596396146834262e-13
XPO5,SNAPIN,0.10763018621709003,0.0008804546829528394
XPO5,SNCG,0.08346633362044416,0.009982784175627885
XPO5,SNF8,-0.11508335209333179,0.0003736873495900217
XPO5,SNHG32,0.15986238881784653,7.125499635418518e-07
XPO5,SNIP1,-0.09715219149013347,0.002693203286735454
XPO5,SNRNP25,0.1366454364321233,2.3322938068163984e-05
XPO5,SNRNP35,-0.23597489693728513,1.6345038622584128e-13
XPO5,SNRNP40,0.17767586962366239,3.4119650369335017e-08
XPO5,SNRNP70,-0.16603285323507994,2.5782162195869107e-07
XPO5,SNRPC,-0.1317035880126971,4.580192519771017e-05
XPO5,SNRPD1,-0.20068005226595234,4.173211690860138e-10
XPO5,SNRPD2,-0.13772851480066126,2.0053140571868056e-05
XPO5,SNRPE,-0.12970072511084582,5.9810471764190855e-05
XPO5,SNRPF,-0.15799797725199677,9.615532649365693e-07
XPO5,SNRPG,-0.20895273259585828,7.482126569516982e-11
XPO5,SNU13,-0.1543826755690552,1.70255451636548e-06
XPO5,SNURF,0.09251442196591471,0.0042784846303026095
XPO5,SNW1,-0.14879627341495974,4.013307429233508e-06
XPO5,SNX14,0.11315432233437779,0.0004688089820593415
XPO5,SNX18,0.12085571791306261,0.00018567327871590707
XPO5,SNX22,0.20032825188068573,4.4824775709768935e-10
XPO5,SNX24,0.08800305180682412,0.006587752689688744
XPO5,SNX31,-0.0863559106974667,0.007677131677613391
XPO5,SNX33,0.16583648571619863,2.6645510801208775e-07
XPO5,SNX9,0.09034569349025671,0.005277072756420597
XPO5,SOAT1,0.11700029476753131,0.0002972625537226349
XPO5,SOCS5,-0.13071955511219988,5.224345830317102e-05
XPO5,SOD1,0.11222814697674671,0.0005220910576177276
XPO5,SOD2,0.17361789262857175,7.012685630383622e-08
XPO5,SOS1,0.09366367401673038,0.0038217764180893832
XPO5,SOS2,0.08357062378309797,0.00988988996276342
XPO5,SOX15,0.10290804603490904,0.0014755535876869864
XPO5,SOX18,0.10834241584393416,0.0008130328204716224
XPO5,SOX4,0.13351908439447024,3.584187089237008e-05
XPO5,SOX7,0.08600099939347548,0.007931980257462098
XPO5,SP1,0.10244021024535405,0.0015512666797917183
XPO5,SP110,0.08978049024411434,0.0055697248842118624
XPO5,SP140,-0.10217509943204701,0.001595741030225954
XPO5,SPAG7,0.08389764081474672,0.009603572458824823
XPO5,SPAG8,0.09106898200878571,0.004922821156132462
XPO5,SPATA2L,0.12074684279377931,0.0001881935325595372
XPO5,SPATA31A7,-0.09149885247934784,0.004722596834729683
XPO5,SPATA31D1,-0.10635524561908184,0.0010142209670366293
XPO5,SPATA33,0.16765881829072024,1.9598726036538054e-07
XPO5,SPATA5,0.18566500755292184,7.865081011000212e-09
XPO5,SPATA5L1,0.3160822840078371,1.5682764345969565e-23
XPO5,SPATS1,0.15744629612741953,1.0500258733355538e-06
XPO5,SPC25,-0.10846701139457167,0.000801741689146708
XPO5,SPDL1,-0.12972848080240854,5.9591257968405974e-05
XPO5,SPDYE1,-0.14340489396133954,8.9188807011501e-06
XPO5,SPDYE3,-0.08986348836515372,0.005525853654484788
XPO5,SPIN4,0.09033474119375132,0.005282609303410758
XPO5,SPINT4,-0.13519544968081001,2.8499591505044173e-05
XPO5,SPIRE2,0.10561145810409624,0.0011006936313196407
XPO5,SPNS1,0.12864818495616465,6.870908332252794e-05
XPO5,SPNS2,0.09104591994855131,0.004933776526290971
XPO5,SPOCK3,0.12618158854642222,9.470683678626575e-05
XPO5,SPOUT1,-0.11795572765268805,0.0002648834273785528
XPO5,SPRR2G,-0.09349088410163996,0.0038874898009765057
XPO5,SPRR3,-0.09875717110081929,0.0022841545111074685
XPO5,SPRTN,-0.16408289049323968,3.569636063452451e-07
XPO5,SPRY2,0.10388834661802776,0.0013278093231673556
XPO5,SPRYD4,0.09835113453271473,0.002381888066539635
XPO5,SPSB3,0.11024950123820569,0.0006553294166726993
XPO5,SRA1,0.0915225628590599,0.004711770293620871
XPO5,SRD5A3,0.13795479038693043,1.9427416470830606e-05
XPO5,SREBF2,0.09798087363777903,0.002474326854756448
XPO5,SRFBP1,0.15411365195711743,1.7755811347419799e-06
XPO5,SRM,0.14531846343888657,6.739499876671257e-06
XPO5,SRP54,-0.2631029045936387,1.543677417432082e-16
XPO5,SRP68,-0.1928872280086591,1.9725561244980722e-09
XPO5,SRP9,-0.09752716021511927,0.002592064260217784
XPO5,SRPK1,0.10694584495726887,0.0009500777112898025
XPO5,SRPK3,-0.0887865045104947,0.006120048711533444
XPO5,SRPRA,0.09844046622671736,0.0023600635512650036
XPO5,SRPRB,0.12538010347298645,0.00010498463352532814
XPO5,SRR,0.12207235622247696,0.00015958360260196717
XPO5,SRRD,0.09014488136934501,0.005379422417614708
XPO5,SRRM1,-0.13843308510711666,1.816533278522237e-05
XPO5,SRRM4,-0.12120067932909027,0.00017789566268362387
XPO5,SRSF1,-0.11404322654496342,0.00042247407434001694
XPO5,SRSF3,-0.15189805419167404,2.502517255240361e-06
XPO5,SRSF5,0.08404180481276302,0.009479711318005167
XPO5,SRSF6,0.09494601991684393,0.003364730812851593
XPO5,SS18L2,0.12583815221578679,9.898895839169104e-05
XPO5,SSB,0.09126429818439825,0.004830915655995858
XPO5,SSBP3,-0.09963419986553188,0.0020854501501356005
XPO5,SSH1,0.10521992285306085,0.00114890120914013
XPO5,SSH2,0.10306063147892407,0.0014516046378029942
XPO5,SSNA1,0.1411933832466304,1.2274737194444195e-05
XPO5,SSR1,0.10833898056756892,0.0008133462096868611
XPO5,SSR2,0.08347645206545695,0.009973737520874658
XPO5,SSR4,-0.08683829391397768,0.007342502226331907
XPO5,SSRP1,-0.08473593254310625,0.008903033145907202
XPO5,SSU72,-0.08533471483974417,0.008430924363492765
XPO5,SSX5,0.08942683832157135,0.0057601966478660485
XPO5,ST3GAL4,0.09719861597645295,0.0026804889962308014
XPO5,ST3GAL6,-0.13063775048968485,5.2815895473288573e-05
XPO5,ST6GALNAC4,-0.08996487658784805,0.005472684401309238
XPO5,STAG1,0.1280666258255512,7.414809321558778e-05
XPO5,STAG2,0.1625216567300581,4.619221760988511e-07
XPO5,STAMBP,0.09059481875128045,0.005152541371325656
XPO5,STAT1,-0.09981309498697548,0.00204691567055135
XPO5,STAT6,-0.09717781447271234,0.0026861791241459022
XPO5,STBD1,0.09481032461355329,0.0034106272629965775
XPO5,STEAP4,-0.09117667978507277,0.004871950824560039
XPO5,STH,0.1398798301090082,1.4805402998780088e-05
XPO5,STIL,0.17944157804750543,2.4808062282279615e-08
XPO5,STK11,0.0844793154693875,0.00911247966800117
XPO5,STK17A,0.12209127315948953,0.00015920656886241665
XPO5,STK19,0.12048209164970902,0.0001944566117890224
XPO5,STK32C,0.10139654952083232,0.0017332104114389367
XPO5,STMN1,0.11027783229545389,0.0006532168836719233
XPO5,STMN3,0.10166767064430611,0.0016841500778501327
XPO5,STMND1,0.084076205358384,0.009450366497506156
XPO5,STN1,0.17092052390314572,1.1216271314416137e-07
XPO5,STOX1,0.09828470013709315,0.002398238006697915
XPO5,STRAP,0.14322935659477967,9.14945329210988e-06
XPO5,STRC,0.1445543190935345,7.540582790701884e-06
XPO5,STRN,0.13753640605180067,2.059937643973672e-05
XPO5,STT3B,0.12221354965434103,0.00015678959115509968
XPO5,STUB1,0.10032883962764283,0.0019394445814353517
XPO5,STX10,0.1078511810325441,0.0008590002111762562
XPO5,STX18,-0.18563430971045347,7.910545091355499e-09
XPO5,STX5,-0.21128963564933806,4.544164843884096e-11
XPO5,STX8,0.10272744091491588,0.0015043698942019607
XPO5,STXBP5,0.10548375505858248,0.0011162078357886609
XPO5,SUCLG1,0.16188272099534878,5.12953040928991e-07
XPO5,SUCNR1,0.08880328704886661,0.006110365095235589
XPO5,SUDS3,0.1045039278831672,0.0012421304403471309
XPO5,SUGP1,-0.10198839817957864,0.001627761602411541
XPO5,SULT1C2,-0.08587022960890303,0.008027771661331135
XPO5,SUMF2,0.12188061272954842,0.00016345288403815723
XPO5,SUMO3,0.09569597410653216,0.0031210479935367477
XPO5,SUOX,-0.1341746746541074,3.277914806449307e-05
XPO5,SUPT16H,-0.2520190309897554,2.9393308279108394e-15
XPO5,SUPT20H,0.15939104924076705,7.688861267322375e-07
XPO5,SUPT3H,0.1341764990517139,3.277098214818921e-05
XPO5,SUPT7L,0.20020900778765868,4.5922872714296537e-10
XPO5,SUPV3L1,0.13344352991065073,3.6211783214044505e-05
XPO5,SUZ12,0.18927681096718932,3.9649549613446414e-09
XPO5,SVIP,0.14962419962792206,3.5412098397569475e-06
XPO5,SWSAP1,0.1485674645232125,4.154048497863801e-06
XPO5,SYCE2,0.141076268983207,1.2482451922289538e-05
XPO5,SYMPK,-0.17918836982501152,2.5973252335056195e-08
XPO5,SYNC,-0.08551314075971937,0.008294635000100133
XPO5,SYNDIG1,-0.12273060648379426,0.00014694529094714013
XPO5,SYNGAP1,0.08837590184175133,0.006361308618153539
XPO5,SYNJ1,0.09241653719669121,0.004319580600803696
XPO5,SYNPO2L,0.12077516544022132,0.00018753484504137628
XPO5,SYT14,-0.08383187735283373,0.009660551282486444
XPO5,SYTL1,0.10246692342803114,0.0015468491303156575
XPO5,TAC1,-0.09605270897785191,0.003010869101576089
XPO5,TACO1,0.10161093781393644,0.0016943093074064208
XPO5,TADA1,0.18216887510722626,1.5069060326646414e-08
XPO5,TADA2A,0.11098148780533229,0.0006027339203312543
XPO5,TADA2B,0.14688949285576128,5.340325813043486e-06
XPO5,TADA3,0.16565919614294922,2.7448877141596756e-07
XPO5,TAF1,-0.1942910814792715,1.4981095977453203e-09
XPO5,TAF10,0.1835455298924009,1.1682726203976747e-08
XPO5,TAF11,0.23169486510054504,4.548401897737985e-13
XPO5,TAF13,0.0944373635635208,0.00353972087202608
XPO5,TAF1A,-0.1469612240922325,5.283582522918406e-06
XPO5,TAF1C,0.17958627606358007,2.4165117861505596e-08
XPO5,TAF1L,-0.1106055484426663,0.0006292357118629783
XPO5,TAF3,0.13635753014179638,2.4273855950721942e-05
XPO5,TAF4,0.08677797590943186,0.007383617617987115
XPO5,TAF4B,0.08647220934189297,0.007595230227733467
XPO5,TAF5L,0.19399700771513964,1.5872552771801765e-09
XPO5,TAF6,0.10163895926670549,0.0016892844522040098
XPO5,TAF6L,0.19866188863052436,6.277895343832202e-10
XPO5,TAF8,0.21685674852571338,1.3530327533562347e-11
XPO5,TAFA3,-0.12014535798454964,0.00020270523777195901
XPO5,TAFAZZIN,0.12631924327214758,9.304002707036734e-05
XPO5,TALDO1,0.09954971196738902,0.002103879048548154
XPO5,TAMM41,0.32801584006701534,2.5730758782408078e-25
XPO5,TANGO6,-0.16143105638584263,5.522569638713399e-07
XPO5,TAOK2,0.10504037618839612,0.0011716530292439488
XPO5,TAP1,0.20521279110348875,1.642005133869511e-10
XPO5,TAPBP,0.19539422707551463,1.2051088343201139e-09
XPO5,TARBP1,0.10414390301499546,0.001291599679514197
XPO5,TARBP2,0.2141117734160213,2.4690972655222613e-11
XPO5,TARS1,-0.16936362723806317,1.4659621420656747e-07
XPO5,TARS2,0.16540049790285416,2.866317569933748e-07
XPO5,TAS2R8,0.09166073555587136,0.004649123476442198
XPO5,TASOR2,0.1216434432960238,0.00016836078082824258
XPO5,TATDN2,0.11767330129250479,0.00027409354616070926
XPO5,TATDN3,0.18261672041467283,1.3874518447442284e-08
XPO5,TBATA,-0.08710100086020313,0.0071658112858395615
XPO5,TBC1D12,0.1278679224769325,7.609786205304727e-05
XPO5,TBC1D14,0.09341953558207483,0.003914921870918894
XPO5,TBC1D17,0.11100954707132138,0.000600798077602127
XPO5,TBC1D5,0.12106625460152197,0.00018088935013679328
XPO5,TBC1D9B,0.13216533071547013,4.304562556526969e-05
XPO5,TBCA,0.12307727835941196,0.00014067361913032227
XPO5,TBCB,0.13395805734836713,3.376255554253747e-05
XPO5,TBCD,-0.16306483689159135,4.224168010877879e-07
XPO5,TBRG1,0.11705565037526315,0.0002952898535388569
XPO5,TCEA1,0.12029732013847083,0.00019894295093644956
XPO5,TCF12,0.08494179959911598,0.008738122862764814
XPO5,TCF19,0.13924947048359276,1.618934763577951e-05
XPO5,TCF20,0.08370615045767094,0.009770321749727012
XPO5,TCF25,0.11535690947999684,0.0003617591147448237
XPO5,TCF3,0.18823430359528354,4.83836593866774e-09
XPO5,TCF4,0.12284788922379533,0.00014479467135029205
XPO5,TCF7L1,0.09921323757852435,0.0021787614613972446
XPO5,TCOF1,0.08491260186531786,0.008761344688582
XPO5,TCP1,0.13124817049068263,4.868356248773478e-05
XPO5,TDGF1,-0.1195442426317827,0.00021825163235300205
XPO5,TDP2,0.11181149524501345,0.0005478532762362878
XPO5,TDRD6,0.09355502099030473,0.003862979370599513
XPO5,TEAD3,0.08480174730159876,0.008850012748929624
XPO5,TEC,0.09287115389671471,0.004131692824450799
XPO5,TECR,0.15266414442185708,2.2237299500190705e-06
XPO5,TECTB,-0.09724190070694473,0.0026686839520613514
XPO5,TEDC1,0.15665820925778956,1.190091333933486e-06
XPO5,TEDC2,0.24258191438413473,3.235375072177659e-14
XPO5,TEKT4,-0.08520176678426496,0.008533772209850675
XPO5,TELO2,0.14227096601177044,1.0512014020004811e-05
XPO5,TEN1,0.17499144864885066,5.5054485822626226e-08
XPO5,TENT5A,0.1253340410272724,0.00010560614955550479
XPO5,TENT5C,-0.09995318810206145,0.0020171958348857875
XPO5,TERF2,0.09371658598079585,0.0038018560671364988
XPO5,TESK1,0.09355491531083102,0.0038630196413134968
XPO5,TEX22,0.09256081686170618,0.0042591301138645565
XPO5,TEX33,-0.10214516828465685,0.0016008351548784789
XPO5,TFAM,0.14396201544637965,8.223243534061861e-06
XPO5,TFAP4,0.18724694357097185,5.836276850193218e-09
XPO5,TFB1M,0.12338345512274071,0.00013534472373648987
XPO5,TFCP2L1,-0.08443816586498404,0.009146470808341519
XPO5,TFDP2,0.09229455628284894,0.004371293064872917
XPO5,TFEB,0.1347150686969313,3.0442918475259543e-05
XPO5,TFIP11,-0.14651147386161678,5.6491131917330265e-06
XPO5,TFPT,0.10565781236268602,0.0010951116360393871
XPO5,TGFBR3,-0.11631716856861972,0.00032264339526562184
XPO5,TGFBRAP1,0.14942079760152258,3.6520054099223295e-06
XPO5,TGM3,-0.12090280531827191,0.00018459313620474956
XPO5,TH,0.11814595283072678,0.0002588441879224133
XPO5,THAP11,0.24043907425269342,5.500382554027889e-14
XPO5,THAP3,0.11335123277138365,0.00045815426852097244
XPO5,THAP6,0.0881743162726641,0.006482854487163485
XPO5,THAP7,0.10288974089669045,0.001478450950568689
XPO5,THOC3,0.1619285080361887,5.091224699546992e-07
XPO5,THOP1,0.11993271513405591,0.00020808199817830356
XPO5,THRSP,-0.09456539688582817,0.0034949125083531436
XPO5,THTPA,0.10944179002554005,0.0007182929802699846
XPO5,THUMPD1,0.1587036226990137,8.587904959216469e-07
XPO5,TICRR,-0.11509848686791366,0.0003730179324600707
XPO5,TIGD6,0.09860820230127719,0.0023195773522120167
XPO5,TIMM10,0.16264933696141146,4.523279934184242e-07
XPO5,TIMM10B,0.12881656493577837,6.720608615170413e-05
XPO5,TIMM13,0.09840310046157588,0.0023691699980890476
XPO5,TIMM22,0.17976291072037107,2.3402131828279875e-08
XPO5,TIMM29,0.1421461636319583,1.070307386677554e-05
XPO5,TIMMDC1,0.13858666749244183,1.7776892614232797e-05
XPO5,TINF2,0.15200059627934268,2.463347721875221e-06
XPO5,TIPIN,-0.15486266678607147,1.57935988899203e-06
XPO5,TIPRL,0.19882380148310053,6.076516284795902e-10
XPO5,TJP2,-0.09563197000472211,0.003141199872555248
XPO5,TK1,0.10944046802869274,0.0007184004847845003
XPO5,TKT,0.14764368746002401,4.771781117207142e-06
XPO5,TLCD1,0.13556005969114296,2.710382942187937e-05
XPO5,TLCD3A,0.09932534862451478,0.002153544386931161
XPO5,TLE3,0.11586786254605685,0.00034042590382594903
XPO5,TLN1,-0.1468793056736511,5.348431511858617e-06
XPO5,TLR4,-0.09160976503281354,0.0046721450705096215
XPO5,TM2D3,0.08438485117033617,0.009190678804174136
XPO5,TM4SF18,-0.08480108880493792,0.008850541836287754
XPO5,TM7SF3,0.10786007597166096,0.0008581468974387978
XPO5,TM9SF1,0.11339112716968662,0.00045602327497176406
XPO5,TMA16,-0.10148320765536567,0.0017173884561952704
XPO5,TMA7,-0.09488125379445873,0.0033865662618215277
XPO5,TMBIM6,-0.09932418187639411,0.002153805441438175
